ID_REF,203219670028_R01C01,203219670028_R02C01,203219670028_R03C01,203219670028_R04C01,203219670028_R05C01,203219670028_R06C01,203219670145_R01C01,203219670145_R02C01,203219670145_R03C01,203219670145_R04C01,203219670145_R05C01,203219670145_R06C01,203219670153_R01C01,203219670153_R02C01,203219670153_R03C01,203219670153_R04C01,203219670153_R05C01,203219670153_R06C01,203219670191_R01C01,203219670191_R02C01,203219670191_R03C01,203219670191_R04C01,203219670191_R05C01,203219670191_R06C01,203219730092_R01C01,203219730092_R02C01,203219730092_R04C01,203219750033_R01C01,203219750033_R03C01,203219750033_R04C01,203220070080_R01C01,203220070080_R03C01,203220070153_R01C01,203220070153_R02C01,203220070153_R03C01,203220070153_R04C01,203225140050_R01C01,203225140050_R02C01,203225140050_R03C01,203225140050_R04C01,203225140082_R01C01,203225140082_R02C01,203225140082_R03C01,203225140082_R04C01,203225140170_R01C01,203225140170_R02C01,203225140170_R03C01,203225140170_R04C01,203219670028_R07C01,203219670145_R07C01,203219670145_R08C01,203219670153_R07C01,203219670153_R08C01,203219670191_R07C01,203219730092_R06C01,203219730092_R07C01,203219730092_R08C01,203219750033_R06C01,203219750033_R08C01,203220070080_R05C01,203220070080_R06C01,203220070080_R08C01,203220070153_R06C01,203225140050_R05C01,203225140050_R06C01,203225140050_R08C01,203225140082_R06C01,203225140082_R07C01,203225140082_R08C01,203225140170_R06C01,203225140170_R07C01
cg13824270,0.0433199854386604,0.572444678609062,0.0375829034635225,0.621997755331089,0.0036673773987206,0.557015369360436,0.0082347483182556,0.807692307692308,0.0265023307385729,0.878230901780586,0.016212487064505,0.853648509763618,0.0206690236605929,0.819747695293547,0.0723110937703212,0.813573180703189,0.0285038184360546,0.577134298552172,0.0277461041429114,0.609643022716736,0.0332406763956451,0.814600034112229,0.0370750293083236,0.510920436817473,0.0241945288753799,0.647006255585344,0.703067765567766,0.0210371396415895,0.0118815738215816,0.633890469416785,0.0326864147088866,0.0323689826891155,0.0208095781071836,0.823149344655714,0.0315547277309083,0.794441111777644,0.0098595020951442,0.278076234331031,0.0396288209606987,0.562435286808863,0.0051400398615336,0.876891334250344,0.0170048114249275,0.845187393526405,0.0170616113744076,0.613089561102014,0.0262449693076954,0.504059863079128,0.177001806140879,0.0537589828634605,0.875278119293959,0.0764179104477612,0.811054833737062,0.0427033492822967,0.871246878246952,0.0493585562078713,0.349226091763405,0.797897066961815,0.556511827999525,0.0598551277163553,0.595238095238095,0.850420550125028,0.499919054557228,0.0481016731016731,0.511422845691383,0.853894472361809,0.472522897585346,0.107223476297968,0.835901888430649,0.51716013508207,0.136630923555863
cg00944873,0.0485099333515698,0.548155570096516,0.0442399289577783,0.329299073154585,0.0484587151838161,0.358245663208914,0.042384751233177,0.556241022863736,0.0437677607342178,0.334254872580295,0.0503361675932517,0.38539953505481,0.0450516125269727,0.336276063894647,0.0855342333024458,0.349555474047905,0.0471386328057053,0.331628989621986,0.038880829015544,0.567592944490398,0.0520528578772725,0.36599949065375,0.0443352275636103,0.334524951629587,0.0470079180525712,0.550228257595069,0.55468329445541,0.04617736470418,0.0484169753050956,0.54505051259547,0.0417433381040005,0.0640717160773442,0.0483850444733591,0.556554838964164,0.0551417587698222,0.333408973479418,0.0383810527949938,0.558863957954316,0.0568261904445301,0.548086164979929,0.054860374719749,0.823210272843672,0.05041565212092,0.637862517967363,0.0483619738931496,0.329732319822273,0.0520554406879103,0.762135121763509,0.045343830729487,0.0598347188503887,0.408776648956272,0.0456338322493013,0.350524733141795,0.0616327946068923,0.56680728031093,0.053309376638784,0.36246466637276,0.302086949621592,0.845981558509555,0.0507306134864887,0.568847598339593,0.591127437129133,0.428927563683611,0.0863764622863267,0.592303464108969,0.621119666274658,0.859786445764119,0.0514618306029349,0.599137760550568,0.357730566864588,0.0552057141585635
cg18102738,0.0654314649740981,0.672485001364649,0.0549662991796855,0.618841907693671,0.0637139617903623,0.747983621038863,0.0465348180156224,0.681107099879663,0.0362661840456634,0.738910741301059,0.0649557778744382,0.644367369589345,0.0853763808720627,0.736807344296942,0.202550994206106,0.750852411105699,0.0559211999104544,0.572035978794825,0.0551696423445663,0.604345412734914,0.0770043308334214,0.675146131992293,0.0648262038175937,0.728258807085492,0.0576353057415743,0.686630194836357,0.604474617082469,0.0826027297159049,0.0821079872956123,0.70297649663439,0.0596881161498476,0.0556698797790534,0.051417372417981,0.753946461660229,0.0533204576152311,0.548233544068427,0.0519595378917694,0.668568726355612,0.114096592302035,0.610387084224859,0.0606945648701684,0.572286143071536,0.064591754244139,0.776124644806998,0.0954143532798684,0.635643167306177,0.0673222081684279,0.695935205510559,0.0789053426248548,0.143782168354641,0.702967905558407,0.0708125061256493,0.621342882721576,0.064316953949061,0.724677985948478,0.106028471502922,0.707658596310229,0.540168891482098,0.824122128137424,0.117990186726153,0.686052258723516,0.681262847612768,0.691454050037156,0.127899751449876,0.739649461772012,0.686862442040185,0.804337334861555,0.0747042713128606,0.639121764319326,0.790591251975312,0.15196471531676
cg17554996,0.0956556697404457,0.716806670656952,0.066026571997203,0.681553170272729,0.0561780795001837,0.736509401836121,0.0594801334106728,0.752076469017026,0.0635321825544993,0.761569070544311,0.0561546042744741,0.733374440485978,0.058371620094901,0.764387220318484,0.238458866463778,0.745322045312425,0.0684009420594358,0.764509541376505,0.0521985727196235,0.732029836221523,0.0742038385229306,0.813061913031964,0.0608450704225352,0.779234072854314,0.0573878384074422,0.801900623069271,0.750512042726401,0.0699864292242501,0.0711990615596471,0.738099902056807,0.0671745999060495,0.0817876027544053,0.0593691181226771,0.710343059726805,0.0728745569751283,0.75134072832305,0.0599397590361446,0.748755023030096,0.0921723207078746,0.75562417123493,0.0596342941939136,0.723866572268412,0.077878685613934,0.789020331054336,0.071756009739307,0.769630250737064,0.0733994312504804,0.736380350933291,0.163833852961883,0.199961720656491,0.772279689675751,0.0721419282016048,0.725056255871365,0.090691955826231,0.75207259690791,0.122755640902544,0.778531949966062,0.771247266082816,0.812693950997561,0.113147209516517,0.809378259709385,0.748150817104985,0.799572157314464,0.155421622486533,0.788662643940669,0.767091959557053,0.709739908809859,0.0753680090374245,0.732209370711625,0.838541704203934,0.139183721298629
cg15708298,0.831658723252702,0.780688944248777,0.861477373132374,0.709693122091818,0.835030998178016,0.833402878807955,0.844302560986689,0.764637600962337,0.871807155488506,0.720759085102511,0.851474334618801,0.72665589139445,0.830220262065027,0.806912660406146,0.831264901876872,0.695441696113074,0.816823744473381,0.675808079972195,0.851666043566361,0.818171718384295,0.864394142711388,0.817567829893761,0.842012462682081,0.749948468181496,0.819782462952653,0.831579383625623,0.743745458337324,0.846387363774388,0.850781999344299,0.81632442606341,0.854732593775629,0.792880469893729,0.836677288210087,0.810916440794232,0.846075939106411,0.793330595211727,0.855629138824525,0.820745596044301,0.873598804313014,0.846509186351706,0.860336194563662,0.702421010085522,0.867719068726703,0.719773146778727,0.8516213021958,0.738328655812116,0.857122959621511,0.832952254278883,0.81081315818536,0.816180523651066,0.815423806696967,0.842361874307292,0.845879639685048,0.831424420282229,0.82554020709136,0.863484891085956,0.874737051881048,0.814078665979085,0.818522564288302,0.867939277788985,0.805337519623234,0.872374360819923,0.842691501311787,0.851118390250708,0.881759111374197,0.678509383173288,0.726070009006304,0.885205385642722,0.854803916646279,0.785652565587484,0.774925026434169
cg17292337,0.0318182930709548,0.349071409887523,0.0415003606636211,0.326064312355096,0.0431748968813847,0.498487790901277,0.0403410830114423,0.257362874898676,0.0370795594676192,0.220999929483111,0.0399954028272612,0.481898780938308,0.0369184592296148,0.0833333333333333,0.114273029966704,0.448376756839144,0.0437631311302631,0.322441192598454,0.0345113483262514,0.401485130841455,0.037006435901896,0.357572292061103,0.0411677874364442,0.530054455273837,0.035338872760036,0.426873591626081,0.0413948062049,0.0454730004060089,0.0299054986243471,0.382971062995265,0.0586118848653668,0.0391448174467042,0.0367264721038085,0.405922481766669,0.0393491944103559,0.23681595520783,0.0394104165730463,0.499898054516013,0.0610285255122539,0.469114705613471,0.0375022034818539,0.191793575846246,0.0393769423178959,0.0579958703476397,0.0354900016526194,0.464524690138061,0.0349191613585142,0.205623014577086,0.0599910077718543,0.0560330231341972,0.294978922011442,0.0389577915583117,0.439120950149471,0.0444608278024802,0.497997072644634,0.0405635277184106,0.301256854466929,0.46183686307402,0.497722953347438,0.0369229447536527,0.326033972027448,0.606610151303788,0.408365915720226,0.0721199022740086,0.456646779321925,0.363456066224023,0.614032669377628,0.0285920388222178,0.563844435604786,0.393363946082062,0.112448422504857
cg01116021,0.909724507225637,0.873153229210637,0.923689078160623,0.897207938872603,0.900632118411417,0.914173069146785,0.937811251708189,0.920247221726986,0.950104772071324,0.905660377358491,0.898630248343698,0.897026431718062,0.929811887332339,0.905474471784604,0.917753082070785,0.880385852090032,0.934557181840734,0.905144395951342,0.947163456478265,0.918050378402801,0.930297901417476,0.894465016565972,0.937052209987759,0.895855558117123,0.92622247640835,0.907739764441952,0.913266998341625,0.927648999192173,0.936270421429623,0.893735561896997,0.895537403546848,0.920966992096699,0.914684798035768,0.880703947684762,0.918382794407754,0.888547050619411,0.923073014582592,0.86923321667197,0.913017189254556,0.919481261030557,0.919562055591467,0.913013225812175,0.921381926963628,0.909410641611817,0.911530853663266,0.889815056004168,0.899291091134985,0.859336916964375,0.860422675821441,0.914239450080943,0.912257673667205,0.914275810596858,0.91421452301851,0.936374188555952,0.911647814124121,0.91631105526292,0.896804189824711,0.910549425804999,0.922418376310137,0.869357263244203,0.923197033278033,0.93598040930558,0.945187406296852,0.854105660074612,0.905944444444444,0.907610884197204,0.890290705368565,0.856919293539012,0.889424951267057,0.8897691353579,0.841713754380946
cg05740244,0.0220134228187919,0.40202453081129,0.0456316082359488,0.852889527458493,0.0208683735127391,0.912940991592677,0.0220484553262402,0.843442973088424,0.0202429149797571,0.886182766190999,0.0262981840118797,0.911963212934807,0.0165745856353591,0.879887100146352,0.0900034170828687,0.913487419851857,0.0339343073256657,0.880646498135102,0.026867627785059,0.355988656860455,0.0232837263628491,0.900698278661903,0.0212219436120115,0.897428184689427,0.0175979544258103,0.892975871313673,0.883552333484368,0.020513377109676,0.025085075352455,0.899118977696643,0.0220156555772994,0.026951113488932,0.0236633883014124,0.894087168546175,0.0248940361769447,0.859845293911999,0.0148960906844935,0.895535105657805,0.0246255831799097,0.853245142620918,0.018680636933894,0.897467173710268,0.0235721252844912,0.846439837764759,0.0215140612379764,0.89107390891147,0.0314065169995875,0.838653366583541,0.149793716280546,0.0430140705998519,0.888744852829038,0.0231951532062996,0.919404773794068,0.0236229819563153,0.895675168472234,0.0306932549853097,0.856100207121018,0.898414776032577,0.386687253388231,0.0398841648018955,0.891104582109145,0.85432842739599,0.928272637795276,0.0243263749839075,0.0610350981558596,0.0379947991909853,0.806288635282929,0.0384895757399038,0.870211881301241,0.377738192672476,0.030500568147838
cg27089330,0.148648648648649,0.577032104950887,0.164293673393587,0.648807293337851,0.198938537921589,0.671313672922252,0.185942013480261,0.688761022268719,0.197249201486213,0.642459780484138,0.157125299178472,0.575186519166452,0.135421039375367,0.685991561181435,0.183839479392625,0.635919055649241,0.188819879062103,0.649674620390456,0.123928806855636,0.549806495036177,0.179696159614005,0.634558093346574,0.127934621099554,0.651909128233201,0.183768896477328,0.575455034175563,0.659390999730531,0.156830128418391,0.169217851837499,0.566340474301331,0.213536243492191,0.152230052291747,0.146530236280143,0.583886985103853,0.19073369383804,0.57907986657436,0.126604487949026,0.65841418534627,0.194472173696032,0.623485072420928,0.145553115564096,0.637156375903652,0.146308081844933,0.604774927932589,0.170188830174386,0.560565053798931,0.193394905643036,0.597550139629348,0.193635844748858,0.233695322453437,0.718476545689284,0.158792858271449,0.706943192064923,0.131508796872223,0.706069624195446,0.168237680467725,0.723038589317659,0.6951096800161,0.729853803234692,0.150885913573318,0.664616103410684,0.693738064127048,0.776668663073135,0.142816091954023,0.76550477966892,0.720980888139404,0.745382910613149,0.140592836558254,0.698203791076898,0.692080780576356,0.123877245508982
cg15691649,0.0470708621130724,0.792201052709615,0.0488809709386483,0.932594179160892,0.0542679028132992,0.860984334525719,0.0421080085445171,0.853367062107467,0.0558823529411765,0.909657886769603,0.052641182373871,0.823104693140794,0.0549758779311119,0.81192590324556,0.203651685393258,0.897654169728394,0.061996336996337,0.810760921583373,0.0404612583451345,0.789890222108757,0.0727027638660671,0.931044365470595,0.0472605119888799,0.885577188762965,0.0552572269396209,0.884514003294893,0.826289551844087,0.048355091383812,0.062015503875969,0.885386123316914,0.0304843356713381,0.0454345917471466,0.0374928774928775,0.902520361700763,0.0645259319286872,0.892662754279807,0.0514221974344674,0.79981995253294,0.0543985079266397,0.861330015208074,0.0524822695035461,0.908615525206884,0.055155184010762,0.812942366026289,0.0614676734308636,0.820711075865715,0.0573361982584271,0.881731118153526,0.119408457589831,0.139754485363551,0.800233986545774,0.130801687763713,0.908932496212818,0.0724340449333458,0.925749363286097,0.0711433756805808,0.85004374835805,0.824345318692885,0.861426524087752,0.100510107689401,0.902379400260756,0.946840390879479,0.876483408117698,0.259667650256251,0.911134476465652,0.954074319109053,0.843410326086957,0.212989631336406,0.890967498110355,0.913223140495868,0.108041671543954
cg12652115,0.918309675735922,0.869145503016697,0.888457090225918,0.855519615161317,0.917815295109154,0.823403755503779,0.92534028577233,0.871159851841092,0.931658291457286,0.86863370382984,0.910565541429198,0.860351064397375,0.897235748888147,0.889666572875633,0.912719203624372,0.846428139731657,0.912448499117128,0.875843327708449,0.918117146936052,0.842574690178036,0.912041239787317,0.851596255400864,0.928455820645007,0.885178985698764,0.910993630404321,0.878249106193835,0.851443011038702,0.895661819964677,0.898493098033187,0.871099684468856,0.886627410820959,0.918363129068926,0.906262005000281,0.834445561751531,0.904245629499045,0.805389843990094,0.894651270820891,0.801743523395866,0.93339631081054,0.829665547681213,0.866940799799109,0.826761102603369,0.89102192800993,0.905185026585305,0.91409421924341,0.850034305353986,0.904364533149805,0.786385514605613,0.950361240968976,0.916785502895775,0.849067888009033,0.892067357253652,0.868772396254768,0.927584492897908,0.895629754591463,0.912127271928819,0.893296427681815,0.839407254243129,0.878495859487814,0.898296693421771,0.89401116013496,0.917834452431958,0.922517943916901,0.900461730657611,0.901517825626544,0.92756240964499,0.861360450899114,0.880302144863559,0.898163749175042,0.886349708916352,0.876098944197216
cg25468802,0.299043062200957,0.763436482084691,0.275753486279802,0.801953818827709,0.220588235294118,0.901927037778969,0.299917149958575,0.799653829511034,0.272181146025878,0.800471698113208,0.267857142857143,0.730358265241986,0.278726708074534,0.680291153415454,0.33921302578019,0.814230521571153,0.251612903225806,0.745953237410072,0.237756714060032,0.809007053716766,0.253208868144691,0.729073798910352,0.228326612903226,0.808957952468007,0.23898611949306,0.72972972972973,0.7203182374541,0.275059665871122,0.226817588158468,0.74637436762226,0.280325443786982,0.205677557579004,0.162822878228782,0.819537275064267,0.240539364941279,0.758889265154081,0.202272727272727,0.794685990338164,0.344110854503464,0.74899687917967,0.295488349033218,0.86085626911315,0.239273927392739,0.659685863874346,0.23117254528122,0.827877151535606,0.314285714285714,0.826974267968057,0.360583941605839,0.259865255052936,0.838830897703549,0.196793808734107,0.695481335952849,0.312876052948255,0.803784074260138,0.363291139240506,0.776641466445733,0.796741947426879,0.734215273601924,0.217363344051447,0.844186046511628,0.687427240977881,0.83126660761736,0.266028708133971,0.797130133597229,0.796004206098843,0.718372974836263,0.23778801843318,0.76163549369291,0.885717610827064,0.305799055967633
cg26146732,0.0340026682174255,0.779124918479872,0.0406922743153641,0.556344157968519,0.0375299878405468,0.578168362627197,0.0461969369422245,0.54962457337884,0.0614179818843891,0.807942589960638,0.0441153727699431,0.74334102729575,0.0426259388712767,0.949531978503043,0.15253806730703,0.599686278680243,0.0460411256930311,0.728819909017929,0.0409394445287601,0.922942563590718,0.0560118389987894,0.7229194016547,0.0339661121395227,0.65037077051515,0.039616122840691,0.623569946516839,0.753014954172697,0.049504587559521,0.0444974045901211,0.687406081782348,0.0385881080106388,0.0469257396475054,0.0353896807778275,0.356793445028739,0.0502139992585852,0.823212888077224,0.0406224674458467,0.730600838379134,0.0807940904893814,0.866057885384915,0.0385670899044971,0.691369779682086,0.0438901168298074,0.84498002935855,0.0467822736030829,0.793933932067497,0.0472712379262091,0.92437653164192,0.14018260970882,0.134112335930219,0.751297841747154,0.0623046084813711,0.808107761385504,0.0710755471875735,0.804001896133698,0.0475002494761002,0.580656732891832,0.589881467280761,0.823019465982503,0.0629109616145627,0.833292353085813,0.946088902451429,0.50629253640546,0.0767131292788785,0.573798303487276,0.888933394369421,0.62026249925511,0.0646469704556835,0.819628041509147,0.772855407604336,0.0645467143169718
cg07255664,0.0600241891712859,0.332099673470535,0.0654371516304532,0.340679151487899,0.061175808181845,0.31200934898942,0.0597914668973024,0.312372412606879,0.0632997719536571,0.324026993459823,0.0638586285044584,0.350396462484258,0.0581970106646022,0.314987259223413,0.125635880035515,0.365243792020316,0.0719720382666801,0.313521953228214,0.0532491855787414,0.32443130631213,0.103145594101672,0.355624554843305,0.0601703102882693,0.339837872586862,0.0533458473361799,0.340566089384455,0.327898892935616,0.0614427341720674,0.0658463039584624,0.316511629582661,0.0667463436708997,0.0815540336388357,0.0646974610885703,0.337467683356822,0.0686918098706478,0.318800563579368,0.0650647771691528,0.308824840914087,0.0777243334902549,0.364431127257678,0.0611957823048201,0.2998858063681,0.067932716861501,0.358284310410891,0.0686109412484127,0.340748219266381,0.0826644357598542,0.338542180242364,0.139975992445016,0.108370865103869,0.365782762782681,0.0692972444154574,0.375606274312787,0.0745755699965825,0.317637006042893,0.0592154901669496,0.327102365893652,0.361595347767715,0.278558857491423,0.101500766913601,0.335766943042538,0.348905412210801,0.369516930380865,0.074374363206157,0.332302521586677,0.337664170706207,0.30323726048431,0.0968808317781925,0.312517400784836,0.39885581175048,0.10790875672533
cg01012950,0.913539616438004,0.515597752373571,0.685723469715755,0.47657792837708,0.892950482676491,0.453715492457889,0.926312631263126,0.488529186846801,0.835346650998825,0.397226605076838,0.752681388012618,0.484974663157481,0.851343329838431,0.463269259424825,0.861443472234165,0.522896449588838,0.841315895192608,0.432936401577517,0.85847726471625,0.537944958960629,0.871253122398002,0.44445405798273,0.783900149968555,0.39019623484365,0.898500845826285,0.412454574188252,0.471168881939015,0.816664991456428,0.844741480611046,0.438061808965669,0.875731809311402,0.766069331699597,0.884208595708259,0.395424836601307,0.858764123587641,0.455015125250671,0.891891891891892,0.489904700371507,0.726699762572847,0.475325641979903,0.867324228629236,0.484076349775759,0.909325518327355,0.523801698164886,0.847724135421027,0.479879215583692,0.9190806908526,0.463162434054565,0.811230585424134,0.802181128496918,0.400936252237367,0.866024258838435,0.479493980820241,0.863535568564839,0.448976228731512,0.864042291110655,0.51050743208611,0.495429254403498,0.414674512688488,0.837093944709939,0.351429257746817,0.505943889681407,0.523255813953488,0.708446866485014,0.449673893883307,0.487572016460905,0.689986882378662,0.891333255301739,0.451759517595176,0.409914368027075,0.825237901952826
cg01733572,0.888025889967638,0.195473648733985,0.773462366974247,0.132041758366643,0.583872135726478,0.0383776579632883,0.730888017489676,0.0864881989545383,0.699724011039558,0.140119991470325,0.85160605256172,0.197347109745881,0.695054335772899,0.0319573901464714,0.717167584559078,0.157852497578525,0.697740947391596,0.140509635284701,0.693559109128286,0.0403462118956436,0.634797265661579,0.0439430357822166,0.748247844693915,0.13004813530067,0.649666419570052,0.0379032812822453,0.117247835244559,0.748800407297925,0.707922017213408,0.041834248304612,0.618142688918667,0.71683186192551,0.760587382160986,0.038193654698633,0.737425620298642,0.134005315220974,0.604637923182025,0.0343482326977332,0.899981867633726,0.212391703859281,0.658150693814032,0.036754978024935,0.842005649717514,0.111312627777327,0.780981782406622,0.125651332440077,0.670818555823521,0.0470341228959434,0.720369812975411,0.710736224443018,0.132310269526459,0.658598519497756,0.0261214034669685,0.783035919681882,0.191187247237221,0.771318313625761,0.108847426717263,0.0389859695677949,0.0922210416645176,0.724425714757891,0.0311946549509353,0.0829468562305178,0.0374880575059523,0.718485779705663,0.124976097467697,0.0290076482724459,0.128594534176149,0.729342110101864,0.13375591755921,0.138928765902678,0.695815839114264
cg03651973,0.0748715740256544,0.867759417199716,0.0848654593880239,0.859925834363412,0.0903479419122186,0.901133369578855,0.0821354379800813,0.900792214581574,0.163354185827686,0.800456100342075,0.195464334139792,0.891299465480843,0.0834662824150673,0.876139203999231,0.196986811588742,0.899875080440625,0.0937396917128934,0.88977483990911,0.0828424238223947,0.901049589291147,0.0722654951439428,0.890502934842279,0.0715931189229619,0.864911236387829,0.0620111675862959,0.679886927801917,0.667971403616601,0.0754295388379876,0.0833356125044444,0.906583788804344,0.108550947260625,0.0970414187376943,0.0662365695388612,0.874808771035186,0.0922725324953578,0.890581672266989,0.16705097270923,0.872521948456528,0.139412149740962,0.914879230682544,0.0864337130091839,0.88325010528849,0.0789365373867821,0.868001322784971,0.103153357417032,0.872246993649507,0.0977746532190466,0.90571573661344,0.180750197595838,0.164637279265886,0.868214050451428,0.253146585363397,0.886753246753247,0.129897061296168,0.888279786274374,0.0912163447514933,0.895963170586577,0.893403347554972,0.897904218396808,0.140345352278682,0.886794905120873,0.903073063656319,0.909687824809147,0.200272772730689,0.906280805520349,0.944549097510018,0.895924394565859,0.168820317060318,0.899884781864043,0.900805044192985,0.21428038922239
cg22034735,0.0379859731625248,0.606999569367868,0.0440493949941986,0.436502714262214,0.081339647397246,0.493249298393266,0.0340477013480816,0.411281937017231,0.0533006806640977,0.630293686157136,0.043964259015343,0.594000047231889,0.0333619210977702,0.510003596544603,0.0995632867261184,0.430200584676836,0.0623504023332906,0.549711649365629,0.0264488052762461,0.467601131193901,0.0795087240870759,0.573188513614046,0.0324113911083794,0.464385334291876,0.0237111159451816,0.624017753201397,0.646677830084358,0.0315863277826468,0.037532657872937,0.633034447398858,0.0644786388359444,0.0789906961482866,0.0585260682085457,0.542054335690361,0.0314502038439138,0.627716166237745,0.0352972428597816,0.600795323025789,0.0413419058223483,0.445961909701213,0.0195153265928422,0.601748174051258,0.0348244796520659,0.632359533771668,0.0453293636025307,0.668010017559515,0.0412596323038651,0.594414550586844,0.0306278713629403,0.114508625946889,0.574859971794466,0.0494988671709996,0.788727895699643,0.0533600870629846,0.63617799784437,0.0421622808622772,0.735559804826586,0.609775188328729,0.772382976404556,0.0627704229899903,0.52513689771883,0.848599178184535,0.756284807897397,0.0607458058360499,0.428821320162577,0.526778230584699,0.474051142042269,0.0327008495500788,0.483758094840192,0.553900374306735,0.0551218428102396
cg05065816,0.899466750313676,0.892100840336134,0.779155366137156,0.865895166780123,0.911094300481768,0.92336828066049,0.917269076305221,0.926833568406206,0.922083362424073,0.899973397180101,0.924172731783617,0.909304143862392,0.914004914004914,0.907896758241692,0.905069124423963,0.911923269545602,0.879973620575951,0.912208376276586,0.924873627331358,0.918068074801561,0.928774490971955,0.919924129968662,0.89739248222147,0.920559837657747,0.886520652653241,0.925607660201326,0.934653224826916,0.926850407349627,0.931864673485445,0.884532683486238,0.898395029769609,0.89432123655914,0.916163620245684,0.920966271649954,0.908299039780521,0.923973243184924,0.913416778731768,0.910517077200188,0.921963104768535,0.934518013631938,0.883335458370522,0.903508771929825,0.897945390646121,0.91891433418151,0.92088445377113,0.938886962552011,0.931878441770345,0.927259368111683,0.87328094302554,0.930677290836653,0.905533817775294,0.878012048192771,0.854058078927774,0.931802036466967,0.928998326559885,0.904380432929947,0.921214979234036,0.935377801637364,0.911120383893178,0.879097348048097,0.933806600153492,0.915491199600549,0.897387091192248,0.901287085514834,0.919074138531152,0.923048510219158,0.922366992399566,0.898096885813149,0.885965751458911,0.923711926083166,0.936126547545407
cg12584458,0.0519543973941368,0.48122866894198,0.0683531579829117,0.621801101392938,0.0320638659861275,0.455432538937887,0.0265561037052587,0.424087982832618,0.0655188352207072,0.494638069705094,0.0715034965034965,0.540080299044718,0.0657009829280911,0.483987800228746,0.0448766706508747,0.342207245155855,0.073371104815864,0.295061207260447,0.0746299770690015,0.552610914801728,0.0613477924089853,0.515117994100295,0.0586527293844367,0.416760314657248,0.0355384286020124,0.506716263690845,0.515675675675676,0.0319312926668135,0.0559750065087217,0.430884791727636,0.0310471351961614,0.0496151956770919,0.0435779816513761,0.513990722729313,0.038243922883487,0.524992649220817,0.037811251152782,0.42819281099884,0.0556836522942126,0.602130786186628,0.0479952124476361,0.468402395795135,0.0074733096085409,0.568596352101507,0.0637857241474527,0.497093727294744,0.051803334467506,0.427131251835177,0.141219624025676,0.084423305588585,0.576765188834154,0.100070804814727,0.443445570447859,0.0725388601036269,0.733367105707531,0.0710628200324716,0.417327293318233,0.27632324606143,0.539569148342449,0.101814962372731,0.660942408376963,0.617628801986344,0.461981338098074,0.0697875280704785,0.223658772353794,0.320760068065797,0.54643823264202,0.0743736437167094,0.608743621569439,0.467232908651844,0.105263157894737
cg10505785,0.0225787475928345,0.271819165735172,0.021611074530863,0.22714628690221,0.0227279673065427,0.292719967109624,0.0221936111128879,0.180270174615357,0.0216507819316733,0.317600334152195,0.0219266694892843,0.333460019498653,0.0258646456336394,0.286173885862157,0.0700618653580099,0.320955190696083,0.0254087966451384,0.229088697526267,0.0192100640335468,0.254574203749718,0.0219951396810107,0.304171170523973,0.0274963455149502,0.314101401590715,0.0191297979746868,0.318291000996443,0.289079072489211,0.0198308359996199,0.0233708062978957,0.255007053406619,0.0218590984017774,0.0284866121696913,0.0178969898447106,0.226281111081397,0.0255711475875378,0.280672059597738,0.0225499105987251,0.277438238772638,0.0300389536107298,0.325153493530278,0.02422722843054,0.260758813742248,0.0209155492969636,0.309842312124316,0.0215594676500899,0.324719940253921,0.0253591757673706,0.244042521902643,0.0274583025088877,0.0458630338589841,0.288606764408087,0.024851849946804,0.365680155824632,0.02388548861424,0.25337126213812,0.0266929646153173,0.281432790872763,0.353219983951216,0.245506039747385,0.0267358384514228,0.321719945763335,0.257663879801284,0.272161579642634,0.0395657064606055,0.306925439826301,0.251309279594546,0.318664346312813,0.024569546759134,0.3229020107049,0.378478873239437,0.0379713020912838
cg04734587,0.314453125,0.852550663871419,0.0891666666666667,0.859486873508353,0.116329874385582,0.869527896995708,0.104744852282901,0.893407270486753,0.157942238267148,0.892682926829268,0.147093712930012,0.843097812421423,0.197408536585366,0.874693734686734,0.205051512130276,0.880914407230197,0.128248974008208,0.877711612079966,0.153774464119292,0.856520159825645,0.0977186311787072,0.875029308323564,0.0687471732247852,0.887835384305023,0.191580756013746,0.864400043968309,0.877392653905846,0.138729899155083,0.0921726408193124,0.872641509433962,0.103280680437424,0.0832173671026997,0.06826801517067,0.887057251058142,0.06622936944562,0.846477884390358,0.0876314471707561,0.831086237598575,0.0684803001876173,0.857634885865806,0.0439108803807052,0.863224974452345,0.01280353200883,0.776408450704225,0.0445139975656408,0.913875598086124,0.0392677599168007,0.775092532114087,0.272368421052632,0.236105307145842,0.919042262198016,0.165998855180309,0.815730337078652,0.0966442953020134,0.827954936032079,0.108108108108108,0.832666806988003,0.890324774698181,0.901357323232323,0.096976401179941,0.899207951545271,0.854954034729316,0.896244430299173,0.141595814257685,0.875840731772935,0.873885350318471,0.919019507186858,0.126538340170401,0.825974025974026,0.90225321888412,0.141680743243243
