seqnames	start	end	width	strand	no.cpgs	min_smoothed_fdr	Stouffer	HMFDR	Fisher	maxdiff	meandiff	overlapping.genes	probes
chr6	166892762	166892921	160	*	2	0.223297458590647	0.321755852842863	0.364325689533601	0.407245769184507	0.00581720215950222	0.00568309774174644	RPS6KA2, AL159163.1	cg04953373;cg13906646
chr19	37795026	37795315	290	*	2	0.22693005310147	0.320075157161017	0.369716785941037	0.409385299139458	0.0401254944257361	0.0351978401537205	ZNF573	cg26585454;cg05336808
chr19	39034307	39034920	614	*	2	0.121503959599624	0.467826100168557	0.285081294175734	0.411593238918163	0.0265296912213206	0.0172767253257794	NA	cg00048458;cg03664568
chr1	2120985	2121521	537	*	5	0.086914286266198	0.221123036044789	0.346952894286082	0.414048884596222	0.058100574261451	0.0464055174500672	PRKCZ	cg20300514;cg26227225;cg05337761;cg08200543;cg01894875
chr1	161349006	161349116	111	*	2	0.232874046247845	0.327215892866269	0.373376414437499	0.416211752628885	0.0707722017024108	0.0590841265100824	SDHC	cg02954704;cg25597117
chr16	53407594	53407678	85	*	2	0.223697626328916	0.386388351577932	0.327412042965688	0.417473091546918	0.0675191197009055	0.0516225497324318	NA	cg08681685;cg10144400
chr6	33036464	33037690	1227	*	8	0.0162096360186517	0.475924828455504	0.165844657519666	0.417785126481023	0.0910067922626656	0.0255718346857074	NA	cg20069765;cg08760402;cg05995528;cg05751055;cg09737870;cg23195763;cg12391576;cg22037249
chr9	2933121	2933130	10	*	2	0.238463030722103	0.328154424016435	0.376079231228613	0.418441883510177	0.00609423191790859	0.00519941702475151	CARM1P1	cg14580996;cg00260807
chr4	155703070	155703138	69	*	2	0.23009323112148	0.370095621843039	0.342598348445452	0.420714747042624	0.0470626804032448	0.0440866642937819	GUCY1A1	cg05914674;cg00137234
chr8	43132125	43132451	327	*	3	0.140974708243384	0.426571860961765	0.320453990179903	0.428996176333237	0.053140914039529	0.0274441548068922	NA	cg06529685;cg06043048;cg04880091
chr18	20735537	20735693	157	*	4	0.0991285084314089	0.675189564811799	0.257235458832106	0.433398384790779	0.0214249134712954	0.00908507769410585	NA	cg26136497;cg13313047;cg24964110;cg20759047
chr15	93036740	93036747	8	*	2	0.232531876526892	0.467786244796272	0.315541394517621	0.43929680736614	-0.0548374415538367	-0.0265548826871991	RGMA	cg02093743;cg05958137
chr10	132600750	132600814	65	*	2	0.256174191441806	0.355126538898915	0.385928163959676	0.441379937377416	-0.0169131299184931	-0.00563474146728406	INPP5A	cg27044861;cg25024808
chr7	134856544	134856681	138	*	4	0.111807400727997	0.613991963733506	0.233823345648878	0.44290602581036	0.0976409259295043	0.037250310855289	CALD1, AC083870.1	cg08776296;cg19882784;cg19889856;cg05204540
chr5	126409061	126409227	167	*	5	0.108095499209372	0.276580704725927	0.344598041585857	0.443757371418797	0.0724188941996078	0.0552903095631286	GRAMD2B, AC093535.1	cg18710053;cg27097438;cg22905511;cg10812634;cg02304092
chr21	43528205	43528244	40	*	2	0.228806914762221	0.531353179856544	0.303897414376057	0.4462789614275	0.0240432883265157	0.022553746767051	NA	cg19766460;cg14840615
chr14	104808474	104808652	179	*	3	0.201196102017135	0.304242361674374	0.379010221633411	0.448383407730582	-0.0486208156277528	-0.0424858769886732	NA	cg26153715;cg23936410;cg01655667
chr5	1174646	1174666	21	*	2	0.229009285915415	0.546862626991242	0.30377701669791	0.44976309035676	0.0267841473589312	0.00790409027687247	CTD-3080P12.3	cg11100933;cg02124887
chr2	131046122	131046551	430	*	4	0.1280514874374	0.315815152992885	0.331747039852315	0.450515548368588	0.0557114873741567	0.026297477101942	ARHGEF4	cg14013597;cg14902204;cg04289314;cg15473092
chr6	170732253	170732353	101	*	2	0.257738755123662	0.385845246921009	0.374309501360248	0.451081203487241	0.0538521719762064	0.0430096307034265	AL672310.1	cg18217622;cg07257824
chr4	25162716	25163346	631	*	4	0.152352878786192	0.305070757650861	0.341944668741969	0.451696899627705	-0.0482977407392681	-0.0403557709006702	SEPSECS-AS1, PI4K2B	cg19113954;cg02722613;cg19494702;cg22877957
chr7	156157852	156157913	62	*	2	0.256811564119627	0.436200006891314	0.351050051347316	0.457440971164824	0.0522774590785354	0.0294255218814069	NA	cg10900271;cg13002167
chr2	159705548	159705620	73	*	2	0.270472582359061	0.37424657313805	0.394187897257476	0.457987376159588	0.0127504664616015	0.00989767430197864	AC009961.1	cg22436103;cg08354320
chr16	2892518	2892809	292	*	6	0.0666228931633963	0.454332159586922	0.262946341897686	0.459147876797014	0.0685568464164027	0.0206406062802439	FLYWCH2	cg07645761;cg00491180;cg01006802;cg03625141;cg27137258;cg10448227
chr7	23937204	23937333	130	*	2	0.26995562264081	0.389274684244249	0.384411322355542	0.459848260708527	0.0490195122996957	0.0292595924670758	NA	cg21595813;cg02063969
chr5	53545	53564	20	*	2	0.214947665322475	0.755084577986395	0.286805085139027	0.460034052861452	0.0556438260823221	0.0269372091450341	NA	cg05648010;cg22807585
chr7	55432402	55432692	291	*	3	0.154135256534936	0.633384896099658	0.325172964121495	0.462927197788553	-0.039752352048659	-0.0182177403495537	LANCL2	cg11850943;cg05979484;cg11552287
chr6	37321149	37321337	189	*	2	0.229067230778393	0.576014460993995	0.312693092957143	0.464959656118803	0.0646541541314042	0.0249712923457021	TBC1D22B	cg04621103;cg01907837
chr17	80921117	80921188	72	*	2	0.269157185021098	0.427892480223614	0.367971267508362	0.466972163903463	0.0382586755082967	0.0236689519066904	RPTOR	cg24571110;cg26725029
chr7	4308120	4308209	90	*	3	0.214947665322475	0.356128756140193	0.371233222186711	0.468854654738872	0.0141464822629299	0.0117949785286067	NA	cg21853331;cg07829265;cg05813781
chr4	124232	125112	881	*	8	0.0370587775579778	0.27763955404024	0.263667837268924	0.472161642579313	0.102267108493757	0.0674576201118754	ZNF718	cg20320494;cg19819404;cg22831726;cg12717203;cg21149944;cg25397663;cg15792688;cg10197305
chr17	18023971	18024636	666	*	2	0.175261967627986	0.500834658069765	0.352048650607485	0.482074962003172	0.0510109821134516	0.0272144716495632	ATPAF2	cg04398451;cg20670488
chr7	5111635	5111641	7	*	2	0.229305640348889	0.850286696459306	0.302163137499311	0.483036882084624	0.0512380386808918	0.0255079021385648	OR10AH1P	cg24626554;cg18848287
chr19	40729274	40729386	113	*	2	0.270569801325239	0.417600011705611	0.397338633798866	0.483570633260623	0.0572172120437201	0.0455830473633745	ITPKC	cg08871608;cg19605788
chr13	112669393	112669429	37	*	2	0.287898744294532	0.433264059347564	0.390420768557388	0.486198627820569	-0.0221257376201013	-0.00927060055792345	ATP11AUN	cg04976759;cg27072251
chr19	57741934	57742423	490	*	11	0.0346427884198078	0.200169788135209	0.343960519047567	0.486713454954869	0.0662153876465396	0.0356567565450463	AC003006.1	cg02283796;cg15128510;cg25802888;cg08268757;cg19568003;cg26332114;cg14370847;cg19603903;cg23371413;cg06643849;cg25432232
chr6	29794657	29794843	187	*	3	0.236742240086116	0.35219912726351	0.391848790657508	0.48952933343722	0.0968424755963184	0.0392718578204314	HLA-V	cg25046571;cg19050514;cg26302178
chr5	180511822	180512070	249	*	2	0.289003492263573	0.408453553885154	0.413901088082687	0.490230897810681	0.059618312473823	0.0400305898787203	CNOT6	cg00533202;cg21122075
chr8	1185471	1185497	27	*	2	0.268384853618663	0.564112793173867	0.341333233634046	0.490303589601157	0.0124146307990751	0.00646940465979389	DLGAP2	cg22225420;cg02986960
chr10	429943	429979	37	*	2	0.306704613612508	0.408943501986095	0.421602537600661	0.495669548294387	0.00900129998702237	0.00725195929888491	DIP2C	cg16386425;cg01308737
chr8	61605744	61605767	24	*	2	0.249678158822525	0.79445755567921	0.318795566725441	0.499594966806903	-0.0271646757381089	-0.0094273440862371	ASPH	cg08684840;cg04821830
chr3	73045556	73045686	131	*	2	0.306757397721658	0.417751576379393	0.420664905237567	0.49982355605924	0.044416475778559	0.0418643254423731	PPP4R2	cg03847932;cg20540428
chr4	100142053	100142073	21	*	2	0.262437690561034	0.681744509428804	0.331211618131682	0.502194414184635	-0.0166172574921344	-0.0028607610643649	H2AZ1-DT	cg15776915;cg05221103
chr5	41587871	41587896	26	*	2	0.310955142077003	0.443609790257051	0.41098702648046	0.506117893833994	0.00652853547548229	0.00626958206303941	NA	cg12809437;cg15015119
chr11	14927456	14927549	94	*	3	0.259143400523445	0.35500556316835	0.414386387760016	0.508344374211196	0.0308683079337721	0.0238952211616583	CALCB	cg25251204;cg00085434;cg16394018
chr2	20384285	20384496	212	*	2	0.302171006924101	0.462770228429309	0.40223151556045	0.508398528699728	-0.0132290046701955	-0.00302640143999309	NA	cg27582563;cg04745032
chr10	27541418	27541626	209	*	2	0.31379788822972	0.422172583947655	0.429816114168135	0.508400804822945	0.0519437277997943	0.0155404395945051	RAB18	cg15469871;cg03848129
chr9	90474181	90474459	279	*	3	0.244428348982353	0.425690529024442	0.384378585967947	0.51063408654416	0.0107062581502093	0.00187624771065387	LINC01501	cg13677058;cg10162427;cg16334098
chr10	106034917	106035168	252	*	3	0.211910100201614	0.497153058195867	0.326207704794092	0.511616743246516	0.0379677353311396	0.00421212927009292	NA	cg17383262;cg10074506;cg23659134
chr10	29834263	29834523	261	*	3	0.255172798489192	0.376209057849216	0.40498931634455	0.511743492225561	0.059324105428694	0.0400832888839268	NA	cg25804357;cg12329853;cg03029551
chr4	89619051	89619053	3	*	2	0.273235417452753	0.653067565321305	0.345482808585115	0.512681099351133	0.111471665832107	0.0280429039775451	AC093866.1, AC097478.4	cg19151808;cg01026744
chr1	243264842	243265016	175	*	2	0.333225300177795	0.423959929522017	0.444351401117222	0.519101839863844	0.076757113007644	0.0712551232188184	SDCCAG8	cg24502334;cg02356786
chr21	38120350	38120466	117	*	2	0.328342723731423	0.446150270000278	0.43228108703844	0.52256046414572	0.0061626987864017	0.00556816716722122	KCNJ6, DSCR4	cg23286646;cg01853561
chr19	13875014	13875137	124	*	3	0.269267972786702	0.377064951008615	0.417280912614827	0.524248852806211	-0.099590408194043	-0.0790160346313204	NANOS3	cg16474696;cg25755428;cg14272688
chr2	863938	865218	1281	*	5	0.0497213150206417	0.446931701394796	0.328138591118558	0.525284599694235	0.0583916487947745	0.0252304701456787	LINC01115	cg06791546;cg01854967;cg08242232;cg16956133;cg25164929
chr17	2977135	2977155	21	*	2	0.295776819829602	0.607743609697377	0.367688446085486	0.525700259325202	0.0127115869657653	0.00990574902327129	RAP1GAP2	cg13807553;cg21297586
chr6	30039142	30039524	383	*	15	0.0178223140385627	0.232120014983522	0.346986912359044	0.52714480820368	-0.115246445144499	-0.071898896229124	ZNRD1ASP	cg00947782;cg03343571;cg13185413;cg06249604;cg20119745;cg20249327;cg15877520;cg13918754;cg09279736;cg07382347;cg13401893;cg12633154;cg16078649;cg10930308;cg02188185
chr12	47642686	47643038	353	*	3	0.174303193991715	0.747194382442469	0.241560604257999	0.52801564096547	0.0969582117654979	0.034329308216839	NA	cg09855735;cg24931844;cg07346904
chr10	134304028	134304308	281	*	3	0.174303193991715	0.759633574107797	0.253314724033504	0.528111880990233	0.0139682490726452	0.00400251436264913	NA	cg25798024;cg15756570;cg11016411
chr3	75712543	75712546	4	*	2	0.278748368003176	0.722215496744026	0.350799627229714	0.528223528324207	0.012098852456874	0.00728198821941584	LINC00960, ZNF717	cg04002472;cg19471334
chr8	11720278	11720363	86	*	2	0.320449348740435	0.518504215839963	0.405155361855539	0.532958107915634	0.0757101080008813	0.043551192839598	GATA4	cg07526799;cg09087222
chr7	44079584	44080452	869	*	3	0.22628118128508	0.417773636197707	0.397962232275029	0.5341374201731	0.0198819503851346	0.0129688566534013	POLM	cg11307134;cg04789420;cg04561224
chr1	161429270	161429279	10	*	2	0.351627544103273	0.444761185062136	0.452476798494155	0.535808089710888	0.0160932311450746	0.0114919515864634	AL592295.3	cg26082797;cg27566812
chr2	210074020	210074359	340	*	3	0.270472582359061	0.394553153870966	0.423765180614616	0.538803014311981	0.0372787800833296	0.0333864274634197	KANSL1L	cg20296298;cg09336323;cg26685596
chr16	419975	420112	138	*	3	0.233701882260495	0.693855334536888	0.375265914390563	0.54209024790031	0.107942033103236	0.062712948165139	NA	cg26913058;cg00101154;cg12437481
chr19	2784733	2785107	375	*	2	0.308465878831166	0.515607342325616	0.422757495446635	0.546065481809072	-0.0413766247435205	-0.0303842485425398	NA	cg14766884;cg06609049
chr10	464042	464225	184	*	2	0.359448263038095	0.451681649815756	0.464247448824434	0.547444941736583	0.0507751241072468	0.0371868041230672	DIP2C	cg26499095;cg05528280
chr4	1243980	1244006	27	*	2	0.335484234705874	0.555134503065106	0.411968201259529	0.551199360162638	0.0318976901531093	0.0222308517175418	CTBP1	cg26479374;cg16399632
chr8	1365027	1365749	723	*	6	0.0809088974922972	0.361089619939467	0.369603151792652	0.551577317239491	0.0885035861977937	0.0344526608119703	DLGAP2	cg25601471;cg27134251;cg09050832;cg06008419;cg02490460;cg05041795
chr4	24887095	24887150	56	*	2	0.327325212842754	0.59292234142524	0.399689545725519	0.551666105534351	0.0157382348350224	0.0086124986205246	CCDC149	cg14620531;cg20216803
chr1	145385391	145385677	287	*	2	0.348728449318391	0.497314181835047	0.449918725872611	0.55938330317782	0.0271365521228695	0.0163150689917557	NBPF20	cg00701051;cg24874173
chr1	154794919	154794955	37	*	2	0.377198547371224	0.464706664953683	0.472286098690652	0.559725364404456	0.011423680821695	0.00922027635175033	KCNN3	cg07192882;cg16584549
chr4	6675309	6675513	205	*	2	0.333714819883375	0.570846483728702	0.41837507094842	0.561643002088978	0.0159450366786694	0.0109982561122823	AC093323.1	cg04672903;cg23576358
chr19	52932115	52932325	211	*	3	0.278748368003176	0.534395606610923	0.401932189894351	0.571722777910181	0.0263076067089084	0.0145639370667152	ZNF321P, ZNF816-ZNF321P	cg25329066;cg07601816;cg12170359
chr21	15436260	15437169	910	*	4	0.270472582359061	0.471642143753461	0.394673601827958	0.57241797427877	0.0640208700395069	0.03955317748501	AJ009632.2	cg25507885;cg11516613;cg01145948;cg11952263
chr19	21787941	21788245	305	*	2	0.351999196981115	0.529808537696976	0.451071517574039	0.573836303315274	0.0555728059009192	0.024868750837747	AC092364.1	cg17067847;cg05668158
chr10	2978126	2978438	313	*	3	0.223297458590647	0.773087144151657	0.280206571613984	0.575665889424087	0.0386229874051082	0.0154616760570448	NA	cg11540016;cg19766591;cg03961510
chr3	53926472	53926684	213	*	3	0.288065552134942	0.537909143894218	0.39885406321899	0.578887994675554	0.0469738225172037	0.0215239556524292	NA	cg17784863;cg16814023;cg19830534
chr1	157248566	157249163	598	*	3	0.282898809628721	0.441499220736574	0.444342290173524	0.579538755791723	0.062857458063801	0.0321895380823088	NA	cg26300672;cg18938392;cg03520254
chr12	39538604	39538854	251	*	2	0.321806668999356	0.671966489219947	0.410938518931835	0.580592164325106	-0.0310566766122627	-0.0189717039859353	NA	cg03562770;cg20762480
chr2	90016264	90016302	39	*	2	0.401200454332335	0.517363785033419	0.472356488099931	0.58479985977299	0.0660341972931933	0.0518652479429891	NA	cg22068400;cg12697337
chr20	23028304	23028977	674	*	3	0.277606996679652	0.45760542071491	0.443524030858342	0.585128531773667	0.0229533000718933	0.0174586437447797	AL049651.1	cg20096897;cg10505785;cg07255664
chr3	133502564	133502952	389	*	8	0.0714298473455129	0.563212883174367	0.189737948137547	0.586966345019805	0.0544493183003176	0.0334757498785582	NA	cg11941060;cg02414224;cg17952877;cg03760072;cg08048268;cg01448562;cg20276088;cg16414030
chr15	27083993	27083996	4	*	2	0.405270252003929	0.501433805107414	0.48685102760529	0.58805356752491	0.0602428751991297	0.0512967444559588	GABRG3, GABRG3-AS1	cg25070075;cg02633068
chr2	130901432	130902131	700	*	3	0.262437690561034	0.542545850405512	0.414808581169019	0.588105864255768	0.0317296225086204	0.017786909860365	ARHGEF4	cg07128973;cg03731473;cg00725722
chr17	154410	154671	262	*	4	0.276797067235078	0.390565616194451	0.440492794788479	0.58955151808487	0.0834430574143532	0.0664304676217916	DOC2B	cg08770870;cg11940040;cg10440639;cg23246911
chr19	53540845	53541287	443	*	4	0.172103789939559	0.827825183004738	0.280031803232575	0.594441661494312	0.0655257257947615	0.0255148030487836	ZNF331	cg17509563;cg07962338;cg02758612;cg05294813
chr6	28830902	28831109	208	*	2	0.418375528834641	0.500326716735171	0.497997388466446	0.595342843581236	0.0346432458438103	0.0316321005240729	NA	cg16677399;cg00903577
chr7	1970648	1970798	151	*	2	0.407380430185624	0.522139721668785	0.48407686618835	0.595515379108715	0.0205145128021385	0.0160098402190368	MAD1L1, AC069288.1	cg17593934;cg23422044
chr4	187422035	187422119	85	*	4	0.270472582359061	0.459707143755247	0.420350344953603	0.599755298777901	0.0463968707856304	0.023176661001279	NA	cg27420889;cg27327312;cg16786756;cg21004358
chr13	28107382	28107438	57	*	3	0.317402119625833	0.566221284928173	0.414471282216886	0.603687249990372	-0.00475667961778611	-0.00160730816658066	CHCHD2P8	cg19529146;cg09021118;cg00318380
chr15	60772038	60772297	260	*	3	0.275023403399488	0.688527849787053	0.333895449517913	0.605438092606666	-0.0839366487462794	-0.0352662242484993	RORA	cg24076236;cg21667061;cg01250020
chr16	87250042	87250101	60	*	2	0.344636317592138	0.863020143815463	0.41208570013068	0.605867235638561	0.0110445192793265	0.00629222900447073	C16orf95	cg21047473;cg09109656
chr5	13810143	13810279	137	*	3	0.358296198086073	0.452053777945448	0.470552403039499	0.607818161113348	0.02823531331941	0.0191629986686539	DNAH5	cg04734587;cg20738735;cg08818829
chr6	88117213	88117358	146	*	3	0.28028341663886	0.753617168523695	0.323117985332132	0.611107941904582	-0.0280844128419266	-0.0199097742867606	NA	cg25742909;cg09831645;cg00216680
chr6	56295546	56295629	84	*	3	0.358434024053008	0.468489863945931	0.464832234694321	0.612004119430246	0.0133937863435372	0.00885002702045488	COL21A1	cg26345160;cg09377915;cg00630268
chr19	38943525	38944048	524	*	3	0.261883008069315	0.6837190476381	0.354522987968414	0.615600134490128	-0.0559536957811254	-0.022169848734558	AC011455.2, FBXO17	cg02753903;cg24377285;cg22379212
chr4	178148065	178148126	62	*	2	0.440857921112802	0.536301253825885	0.504889849688591	0.616905232175985	0.0204594402704923	0.0186534905149026	NA	cg02847289;cg19525912
chr22	46866398	46866436	39	*	2	0.445816722838241	0.544411530185292	0.505927641078674	0.62118286541433	-0.0456353749002198	-0.0189034042835159	TBC1D22A	cg24526470;cg09794612
chr20	59542578	59542589	12	*	2	0.45749889918698	0.526203385771506	0.518480440970126	0.622011227948981	-0.06643085195851	-0.0637437895275253	NA	cg21158163;cg19181528
chr15	30336915	30337875	961	*	5	0.201180880947999	0.417001141263201	0.43298382967611	0.62468721780041	0.0478303040475483	0.029497228473539	NA	cg13176198;cg04523090;cg14398295;cg24577167;cg09553981
chr7	1858639	1858694	56	*	2	0.384207088864539	0.762180370507961	0.441433065360224	0.625388401914884	0.0212063036890519	0.0112412135427442	MAD1L1, AC069288.1	cg16269488;cg27644672
chr6	29894642	29895260	619	*	26	0.00145666023532665	0.553650549776217	0.12654447693782	0.625483282625604	-0.143883114098431	-0.0140721995414459	NA	cg03995122;cg08231349;cg00409917;cg26268701;cg11010528;cg15931205;cg05019905;cg21990316;cg22025232;cg19349217;cg24091270;cg13056744;cg12998850;cg07657192;cg01519225;cg09746279;cg22671410;cg22455667;cg01336390;cg01499815;cg15671450;cg23681866;cg15411272;cg26121931;cg17982178;cg24838316
chr6	79339334	79339518	185	*	2	0.363743434333958	0.813493799153565	0.438930738796238	0.629269184205048	0.0402849264544032	0.0216186714227208	NA	cg11074783;cg21365924
chr7	4305042	4305061	20	*	2	0.455215314242845	0.567263299590702	0.505973889463095	0.630650628395898	0.0287568800204095	0.0238456201969253	NA	cg20597403;cg12190994
chr8	58192502	58192883	382	*	3	0.335367200583519	0.545393803325327	0.461383103859279	0.633037959971038	0.0422509785262811	0.0338051866044577	FAM110B	cg22535103;cg24829409;cg05313129
chr4	56023843	56023921	79	*	2	0.469502185931813	0.562745380001447	0.52014417564317	0.639341412498602	0.0456581191866237	0.0330213841361013	CEP135	cg01777861;cg09978860
chr12	130765858	130766091	234	*	2	0.465591164518201	0.559274921291386	0.525048005243956	0.641459088564218	0.0285659967997927	0.0235907625590183	NA	cg11710851;cg14604444
chr21	35831996	35832008	13	*	2	0.478017417379698	0.568279449827395	0.525556461555803	0.645604022104826	-0.0326037927867082	-0.0268901873239781	RUNX1	cg19521832;cg23908228
chr19	50666238	50666379	142	*	2	0.45173694492411	0.620299679747118	0.500965184197657	0.645857232084931	0.0567469116716334	0.0238738146908818	SHANK1	cg10374084;cg09697795
chr11	116685338	116685586	249	*	3	0.327325212842754	0.665763378823451	0.394185752149565	0.648490655290411	0.0396782869828095	0.0137734757260271	NA	cg05087553;cg24310530;cg05832425
chr12	132061506	132061537	32	*	2	0.393530128142917	0.932010233611345	0.450316216916673	0.648709807146773	-0.0372879868331047	-0.013401903360603	EP400	cg05541470;cg00063040
chr17	41437877	41437982	106	*	2	0.483442087266549	0.569571444577042	0.532624847709723	0.651300047104732	0.0491140677729267	0.0361358545276686	KRT38	cg10360323;cg23758822
chr19	58728390	58728865	476	*	5	0.269178120541549	0.530754824639176	0.403066020871108	0.656458910171222	0.0516114658712501	0.0170154720487261	NA	cg18251449;cg08095654;cg05641656;cg20285546;cg04752716
chr19	53361419	53361448	30	*	2	0.509266742452868	0.57499164715075	0.548511819068589	0.665038351281534	-0.0488903734982772	-0.0435662280980221	NA	cg11598492;cg15721243
chr1	10488258	10488281	24	*	2	0.499949997446511	0.600050118453939	0.536408252884363	0.666224594712104	0.0144105749915449	0.00843619536735849	PEX14	cg14107815;cg07384165
chr17	2917358	2917428	71	*	3	0.397389606902577	0.610631252156184	0.448266399306336	0.668745158664881	0.0565042096181942	0.0184933589033046	RAP1GAP2	cg19078123;cg03274539;cg16807273
chr9	68409717	68411051	1335	*	3	0.300850255612414	0.55120133492316	0.491371602592562	0.670250817188702	-0.0443005483383363	-0.0145286698605662	PGM5	cg03560861;cg13693646;cg15850063
chr2	1642123	1642243	121	*	2	0.519639690144846	0.587055215125681	0.554038651045775	0.674040024074203	0.0375939975577836	0.0313826914475733	PXDN	cg07728243;cg13045370
chr3	195488922	195490169	1248	*	9	0.165503286036161	0.418408807193494	0.406564141599423	0.67453853107764	0.0683674076514577	0.0563635117054036	NA	cg27353899;cg05834845;cg13752114;cg18918831;cg18713687;cg07341007;cg01310397;cg23170091;cg16358155
chr15	73044953	73045027	75	*	2	0.461704586135425	0.72246906569164	0.50309417955514	0.675076812952433	-0.010095141537499	-0.00576114988785245	NA	cg11406128;cg13510475
chr7	149484798	149484985	188	*	3	0.428517612434881	0.546924967611857	0.501174493109051	0.675576398488889	0.0588536401018075	0.0454716601327756	ZNF746	cg16516272;cg01996567;cg00867835
chr10	42863508	42863594	87	*	4	0.363174470647213	0.501271804015481	0.474474608816252	0.676057650813982	0.0414565875637862	0.0317710824549546	NA	cg24527560;cg24598948;cg24714864;cg01485177
chr20	29524109	29524141	33	*	3	0.446439349741325	0.543884000071587	0.508750988275779	0.68182230851863	0.0399909446653372	0.0352797000958931	NA	cg09798387;cg04678955;cg13023119
chr21	30396327	30396586	260	*	4	0.308580928399495	0.639557267025474	0.402632286712717	0.683698961107704	0.0323050541101778	0.0124592603227589	KRTAP13-1	cg23403192;cg24751378;cg22619267;cg03117949
chr11	58598239	58598338	100	*	2	0.49702003158034	0.66778506592408	0.530838981153787	0.684545395005691	0.0506155297301455	0.0336357794593671	ZFP91, ZFP91-CNTF	cg02220129;cg11909574
chr10	134969810	134969884	75	*	2	0.539720405815983	0.60081200328494	0.565197800365144	0.687663451149891	0.00660419644097299	0.00627563880728309	NA	cg18853312;cg08880064
chr1	248100183	248101009	827	*	9	0.141198979494814	0.488085293664948	0.345247335083555	0.688511635885812	0.0859913631777883	0.0532436652313622	OR2L13	cg15595212;cg09506600;cg08861456;cg20434529;cg03748376;cg00785941;cg20507276;cg08944170;cg20433858
chr7	4244250	4244643	394	*	3	0.415637263073961	0.585327691003853	0.492472013594046	0.688953132436836	0.0921623233064679	0.074605300161797	SDK1	cg02004499;cg24441899;cg07249765
chr11	30343831	30344200	370	*	2	0.513453038826055	0.6185770075355	0.562067483978897	0.692273212817597	-0.028578876060332	-0.00586749105163124	NA	cg21393004;cg06241208
chr6	322964	323570	607	*	2	0.374303468803704	0.735247811392444	0.52020285545357	0.692663684871422	0.0299702993468351	0.0143169738462738	DUSP22	cg20686064;cg20143970
chr6	170730413	170730682	270	*	2	0.456894954627872	0.75499416428576	0.518414328259829	0.695130105842081	0.0182081534491748	0.00956001190199222	AL672310.1	cg01757548;cg08386137
chr17	213655	213743	89	*	3	0.47179627247716	0.557710934862638	0.523637809379218	0.699443385329192	-0.0728906701964891	-0.0636496542348982	RPH3AL	cg23444004;cg09121569;cg05874523
chr8	599525	600488	964	*	5	0.335484234705874	0.472067539033871	0.479599600765967	0.700607777437368	-0.0691618074528805	-0.0293140066317141	NA	cg00450029;cg23958373;cg07234876;cg02524346;cg26554054
chr1	17004633	17004834	202	*	5	0.333225300177795	0.519720562536195	0.45531647345616	0.70110807982372	0.0284781594022003	0.0189342693262926	AL049569.1, ATP13A2	cg14752068;cg13630980;cg12442246;cg13486430;cg09158015
chr19	23941207	23941871	665	*	10	0.0436595484803162	0.801213752238378	0.258062939658666	0.709447827121853	-0.0277728593719802	0.00277004992117044	ZNF726, AC011503.1	cg02478247;cg09152619;cg08332658;cg01615818;cg07460376;cg11262874;cg26945361;cg19599002;cg25958450;cg27517351
chr2	91936703	91937035	333	*	5	0.272378276162458	0.64257288749542	0.401206851978702	0.709779352131138	0.0347458963822117	0.00966401709351201	NA	cg14403516;cg12062127;cg05354971;cg05783750;cg24938881
chr17	22023833	22023880	48	*	2	0.540867514906812	0.682953508563553	0.560294202888009	0.712414957315929	-0.0231729452503939	-0.01821834803967	NA	cg19040702;cg03992651
chr7	36134701	36134806	106	*	2	0.578838666328271	0.634297004638223	0.585049259476032	0.714938118723635	0.0319384083060669	0.0186026447709586	NA	cg26509635;cg17377865
chr19	6710658	6710827	170	*	2	0.47179627247716	0.867384648159822	0.522675770435167	0.715189401816259	-0.0319165151721488	-0.0156759917285099	C3	cg24476033;cg18771553
chr6	24646494	24646782	289	*	6	0.237053614267113	0.790124200334786	0.311614261109347	0.715912895221437	0.0544144578863328	0.0182422275389252	NA	cg18433519;cg27169503;cg08181751;cg02828016;cg00944873;cg16906346
chr12	32945602	32945768	167	*	2	0.530993912102054	0.709249811276721	0.556980358847259	0.717111005689739	0.161192328529285	0.0820639277209102	NA	cg03812035;cg08223187
chr5	179059426	179059668	243	*	2	0.578838666328271	0.638915692703862	0.589199746508455	0.71965187987503	-0.0115323455940632	-0.0111318349209791	NA	cg24585418;cg26135573
chr19	16045054	16045119	66	*	2	0.542070037180676	0.718571227285122	0.559393331150966	0.721467895970529	0.068758398116285	0.0356108869962653	NA	cg18449879;cg24655310
chr3	138763894	138763899	6	*	2	0.588341484095831	0.669815286907672	0.589708046772398	0.730791389481115	0.0236770922428312	0.021141383653477	PIK3CB	cg24530147;cg14325153
chr4	675137	675936	800	*	4	0.189711148397174	0.823765357726282	0.361824884059452	0.731811141416971	-0.0198098689715594	-0.00836646758821488	MYL5	cg15201545;cg17035899;cg19427345;cg23143502
chr14	54816093	54816172	80	*	2	0.535703268223999	0.784172308304704	0.555608006200309	0.732728155167408	0.0400926206109905	0.0228993853559347	NA	cg02257953;cg23511824
chr8	144371537	144372051	515	*	5	0.237882115008943	0.743296590197477	0.329309912892683	0.73492450103584	0.071574441870068	0.028306130400204	NA	cg02530860;cg03151810;cg11388673;cg08799779;cg11750431
chr10	829420	829463	44	*	2	0.612785226181026	0.655046095882828	0.603566345903607	0.735872172132385	0.0056697433301318	0.00226764172192106	LARP4B	cg12876012;cg15764593
