seqnames	start	end	width	strand	no.cpgs	min_smoothed_fdr	Stouffer	HMFDR	Fisher	maxdiff	meandiff	overlapping.genes	probes
chr19	51141466	51142613	1148	*	6	4.40551992662211e-07	0.00298294322684211	0.0127018479540901	0.00141987071940382	0.0486892435325895	0.0190119196976027	SIGLEC7	cg01775986;cg01381611;cg25722796;cg11500774;cg06440519;cg12980692
chr5	77943417	77943869	453	*	4	4.88471854527951e-06	0.000612182478170482	0.00886206098390401	0.00142951334308942	0.0492310716869704	0.0176795342821368	AC108482.1	cg26683259;cg05019671;cg05991098;cg04977754
chr19	3761197	3761759	563	*	6	4.23308824482627e-09	0.00468789699477327	0.00216123366275707	0.00145162198662768	0.0368803313624851	0.0106281661063472	APBA3	cg18661237;cg11854791;cg10094037;cg18778608;cg16260977;cg03326943
chr22	38478322	38478787	466	*	3	3.40908858613261e-05	0.000607748742748694	0.0125533974251767	0.00145256089778392	0.0160087112404769	0.00900265353943181	KDELR3	cg21090075;cg20956278;cg20439022
chr14	105106484	105106665	182	*	3	3.42084980204835e-05	0.000842347237234764	0.011165447745168	0.00148224354152003	-0.0645180876564015	-0.0370433816839097	NA	cg00734512;cg14542968;cg02137108
chr5	129242158	129242270	113	*	2	6.71796237357216e-05	0.000778911347189926	0.0114244088014636	0.00152263337146453	0.00941068474228409	0.00903952760159406	NA	cg13944802;cg12050480
chr3	53195029	53196104	1076	*	9	1.26301282644361e-07	0.00137785958666098	0.020131717246106	0.00158605992581784	0.0151535119495981	0.00661369692300135	NA	cg02121118;cg21903826;cg23168971;cg00800773;cg23660805;cg13469346;cg09868994;cg02630105;cg20886263
chr9	72374367	72375599	1233	*	5	4.80205138284304e-08	0.00441356878739481	0.00222852987070419	0.00162225499212364	0.0717566487689882	0.0196823102383319	NA	cg26703937;cg20894495;cg05870600;cg15072735;cg06612736
chr11	65639579	65640137	559	*	4	1.3311124280414e-05	0.00138696395009253	0.0128145305832212	0.00164306766395957	0.0751891157675507	0.0380434731903962	SIPA1	cg02848062;cg20051715;cg02586730;cg06065225
chr13	21009140	21009496	357	*	2	4.31628524300761e-06	0.00230512453057374	0.00183105716958356	0.00165760548455847	0.0442810209212047	0.041241431812234	LATS2-AS1, LATS2	cg05047276;cg16210827
chr9	34701049	34701735	687	*	4	2.44114491736829e-06	0.00170010776525333	0.010684281825959	0.00170650739052815	0.0780453237160032	0.0268002632522285	NA	cg08344360;cg12370929;cg14583869;cg02671126
chr17	15466377	15466380	4	*	2	3.62460001501375e-05	0.00141328278041285	0.00408899271927466	0.00175149181957557	0.0185011219220769	0.0121908092615464	CDRT4, TVP23C-CDRT4	cg19045983;cg21594642
chr8	1879091	1879280	190	*	2	8.54254072482244e-05	0.000892892844242511	0.0131021862327592	0.00175919219743132	0.0707306898225674	0.064092699037001	AC019257.8, ARHGEF10	cg04804094;cg09915232
chr1	247373510	247373924	415	*	3	2.38022796437763e-05	0.00570357151649105	0.00772110416778504	0.00179478961056627	0.0146258311007983	0.00722310300235893	NA	cg17273415;cg01114613;cg07706540
chr13	25115530	25115869	340	*	3	5.83086849691359e-07	0.00440236470836433	0.00145795194399629	0.00194457389071666	0.0357415526177881	0.0227832017789028	NA	cg07009504;cg10904715;cg12121446
chr17	78865263	78865373	111	*	3	2.05882180938107e-05	0.00665282649476975	0.00757305027349205	0.0020725108150782	-0.0310765816542969	-0.0176462133343509	TIMP2	cg22636722;cg00704970;cg03502601
chr14	101298340	101298359	20	*	2	0.000114034935171827	0.00115064768693384	0.012042122837696	0.00212567791248467	-0.0959871429026592	-0.0630043145760193	NA	cg18040611;cg13620466
chr3	175930468	175931305	838	*	2	3.03089259844801e-05	0.00168761837441171	0.0051154007385912	0.00216436962990349	0.106675197469552	0.0336136790449077	NA	cg06639073;cg22312275
chr2	8816914	8817010	97	*	3	3.19691425560297e-05	0.00521277201816901	0.00993554304349214	0.00218071391826768	0.0245677804289481	0.0131605127933197	KIDINS220	cg16345795;cg12515366;cg21946006
chr19	18779588	18780299	712	*	3	7.73302798591498e-09	0.0103184002395263	0.00092089160117766	0.0021994512953659	0.0928142269462311	0.0449874582799804	CRTC1	cg04423464;cg19685698;cg02860749
chr3	42641592	42642248	657	*	13	7.2734614844521e-10	0.0526175978733347	0.00593011595032343	0.00220485231133161	0.0588665061304039	0.0116731258198208	NKTR, AC006059.1	cg18568946;cg06953304;cg05555409;cg22174410;cg10309166;cg25716846;cg17250947;cg04614440;cg04103315;cg22881941;cg04843801;cg24938498;cg24334879
chr6	26033735	26034145	411	*	9	8.44505127091717e-06	0.00201861658058467	0.040970840741634	0.00225591614966376	0.055453938420743	0.01684384177268	NA	cg16248045;cg18576210;cg21127303;cg05867925;cg25750719;cg26555463;cg08905325;cg11837274;cg19430897
chr13	25670528	25670530	3	*	2	0.000121700110670467	0.00130173775783147	0.0110837574053857	0.00229714911129106	0.0228635549375063	0.0228529639792499	ATP8A2	cg19343630;cg00094319
chr5	168729554	168729558	5	*	2	9.99038018479907e-05	0.00145418814149489	0.00833653195027262	0.00230332095153264	0.0142524900469889	0.0109357018055787	SLIT3	cg26570448;cg21545840
chr19	51189975	51190047	73	*	2	1.64577726041718e-05	0.0043472703658647	0.00183397971880449	0.00235355308000567	0.0334417922444732	0.0250072884951913	SIGLEC20P	cg20748533;cg11284196
chr19	46915570	46915776	207	*	2	0.000142770727020201	0.00123937312643955	0.0149371696973678	0.00237992744320688	0.0955208372892354	0.0658183069131404	ARHGAP35	cg19747604;cg17375267
chr1	26881009	26881172	164	*	2	0.000122632026361899	0.0013614060400208	0.011224342545886	0.0023887223262785	-0.0234605800067566	-0.0231130496796702	GPN2	cg11377047;cg20797063
chr1	10699604	10699831	228	*	2	4.58162791013667e-05	0.00206267455894162	0.00480271636248475	0.00242519947178222	0.0560176163894902	0.0346765600160145	CASZ1	cg01824138;cg02096887
chr7	127992537	127992634	98	*	2	0.000111297647447567	0.00151430358169169	0.00893514667118578	0.00242786132846629	0.0353014855435862	0.0225602327761057	SND1	cg09719217;cg19884634
chr6	130342187	130342336	150	*	3	1.01866324420637e-05	0.00334597712730694	0.00246195630712257	0.00247864550008257	0.0687405526794002	0.0378858797105295	SAMD3	cg23805780;cg19951871;cg19076479
chr11	67815010	67815326	317	*	5	2.90225146382798e-06	0.0125005604468958	0.00500630001549294	0.00252034545337761	-0.0513261999338063	-0.009691167971356	ENPP7P7	cg08932343;cg25367890;cg18793200;cg26389053;cg02322435
chr19	49699879	49700006	128	*	3	0.00013498627216431	0.000958318842209731	0.0241334335650041	0.00252088526033486	0.0634078046998387	0.0614127732602798	CPT1C	cg16749456;cg14325661;cg21542078
chr7	5821443	5821636	194	*	5	3.29083412879689e-05	0.00330030174033433	0.0193558855606786	0.00254713236464847	0.0469401533860819	0.0153219491700769	NA	cg27006785;cg08868211;cg26112929;cg19569340;cg22404786
chr18	77138860	77139296	437	*	5	6.4886422398584e-05	0.00169782579651525	0.0296084796749392	0.00256983010848394	0.0283579763793245	0.0104994507553373	NA	cg13996395;cg17813208;cg24884543;cg15526954;cg22130205
chr17	80205093	80205114	22	*	2	0.000178573151776116	0.00133429881313654	0.0164080582853601	0.00258522883559552	-0.0453715459429122	-0.0369586825253477	CARD14, AC087741.1	cg24328095;cg04837676
chr2	170624685	170624727	43	*	2	0.000175693837098453	0.00132874803862884	0.0167094591871435	0.00258696744139245	0.035165746546964	0.0285238298885112	MYO3B	cg15602054;cg17598339
chr6	35465845	35466777	933	*	5	4.66086872575638e-05	0.000774489449554155	0.0379848691047385	0.0026000005776595	0.0448910310058417	0.0146135046799767	FANCE	cg04293930;cg00239350;cg26319579;cg00116315;cg22548485
chr12	57023408	57023577	170	*	2	8.91126532925642e-06	0.00673840374094277	0.00152411928473816	0.00260765889077402	0.0648850078002658	0.0355804446233355	TAC3	cg18692276;cg17910375
chr17	61851352	61852250	899	*	10	1.54266792825819e-07	0.0107855479257477	0.00689956135339056	0.00261179595176123	0.042625212111635	0.0102719855595616	BRIP1	cg05797656;cg01717830;cg01411255;cg06601766;cg00588841;cg06896619;cg14720138;cg22520471;cg18157915;cg00592772
chr16	85863167	85863447	281	*	2	0.000182167929434302	0.00134733836018394	0.0168001787556386	0.00262021752629745	-0.0471663030371137	-0.035518305056561	NA	cg00320288;cg02891945
chr17	67323922	67323976	55	*	3	5.17173035040121e-05	0.00451400596928469	0.0105345667449148	0.00266438564973625	0.0178869327492502	0.0113143005206009	NA	cg10187674;cg06409153;cg05237828
chr4	147575809	147576547	739	*	3	1.10431542146125e-05	0.00319366485448745	0.00695886940186399	0.0026647729391633	0.0367729829491503	0.0186178289207941	LINC02507	cg17687247;cg26452091;cg07760204
chr16	50099117	50099896	780	*	8	2.49240152641912e-08	0.04202874767066	0.00591067087847202	0.00269320630081555	0.0346438187016037	0.0112098393790774	HEATR3	cg09230646;cg18053056;cg14635047;cg21644628;cg16450200;cg01584448;cg13353244;cg01780613
chr22	45404212	45404330	119	*	2	3.17694867138787e-05	0.00392085886772305	0.00259939452014159	0.00270193609948449	0.0368159415050853	0.0201420273529195	SMC1B	cg00631837;cg18733974
chr11	120008484	120008607	124	*	3	5.67652842161813e-05	0.00265687036992699	0.00919824143738746	0.00271877370972766	0.0518679671296738	0.0418293875242175	AP001360.3, AP001360.1	cg13285004;cg13625403;cg17436370
chr6	169539810	169540263	454	*	3	0.000172338068703749	0.00100014357817319	0.0280824222866221	0.00275287422719333	0.0577684210172819	0.0352419663094945	AL031315.1, WDR27	cg24768243;cg07414199;cg01023872
chr19	49977266	49977910	645	*	9	2.32271404560824e-05	0.00424460408399363	0.0501767357613552	0.00275764680100218	-0.125278227496177	-0.055718388619313	VRK3	cg01667384;cg12054851;cg21658291;cg12286123;cg01846164;cg02829345;cg22708853;cg04992595;cg22015691
chr20	62179233	62180168	936	*	5	7.15985664745479e-05	0.0627845454466143	0.0155763495530098	0.00279403204427419	-0.081861279542096	-0.0317642410589017	SS18L1	cg22442730;cg09951194;cg00369372;cg12064459;cg10977203
chr2	109647956	109648448	493	*	6	3.2353936289333e-05	0.00994269538517629	0.0303356775980643	0.00281894274187923	0.0342776943438603	0.0134558311208334	NA	cg12671030;cg08180070;cg12332415;cg02701278;cg03017788;cg14087180
chr3	101546856	101546859	4	*	2	5.60285325803414e-05	0.0035242667418054	0.00341823536701616	0.00292631318182156	0.0140408306808696	0.00971637968808426	NA	cg04512268;cg15006396
chr22	49798591	49798750	160	*	3	0.000131374821004412	0.00139204301616796	0.0160830823534092	0.00295524604132788	-0.0685421364102321	-0.0392709071854469	BRD1	cg16576575;cg08235551;cg06351537
chr1	179923973	179924731	759	*	5	2.99472175094505e-05	0.00135280948526229	0.0256907630817874	0.00300797714582137	0.0272959901492096	0.00866133526551215	NA	cg24453836;cg25478157;cg21142977;cg12267407;cg12082283
chr5	1260335	1260478	144	*	2	8.70148070930317e-05	0.00280246422076282	0.00540939763150745	0.00313315252150417	-0.0900508328686827	-0.062738014772548	TERT	cg08295072;cg14595930
chr10	134832779	134832897	119	*	2	0.000246933707052673	0.00162884389815439	0.018533098905653	0.00313614429716205	-0.0256313577495547	-0.0235792691562333	NA	cg27496243;cg16213567
chr10	127059333	127059374	42	*	2	0.000185816049259609	0.0020007551627437	0.0106546530493637	0.00317311035098856	0.0148408393882524	0.0121516130253157	DOCK1	cg05189127;cg15794873
chr13	25945760	25945811	52	*	2	6.42448055682806e-05	0.00201513381100217	0.0106431098758686	0.00318932333788857	0.013557427558173	0.00965500919466237	ATP8A2	cg09763393;cg00044871
chr6	41863270	41863707	438	*	6	5.00394074444673e-05	0.0010539010475204	0.0367333510911335	0.0031935556122439	0.0240754598299612	0.00882087301136063	USP49	cg06768644;cg27563210;cg21020089;cg19834997;cg03360723;cg06983827
chr11	134231915	134232313	399	*	5	0.000125787387074548	0.000745803340505873	0.0516980988628215	0.00329251417413774	0.0621402906942982	0.0347133773575356	VPS26B	cg05067926;cg16589461;cg08946618;cg17538036;cg05230816
chr15	56536599	56536865	267	*	3	0.000101363795955273	0.00179476766717478	0.0125476777263822	0.00331130551183367	0.0212278944634033	0.0112106664167333	NA	cg10437377;cg19094555;cg08857201
chr6	43015795	43015933	139	*	3	0.000150885650644329	0.0018759794385157	0.0184380044375217	0.00332034695831253	-0.0278879921070941	-0.0206465502805865	KLHDC3, MEA1	cg25675903;cg11599756;cg12594552
chr16	88149974	88150200	227	*	2	6.24963638558365e-07	0.235232097429671	0.000766678270819015	0.00337126820204143	-0.0435733053402551	-0.0222480745910322	NA	cg27024862;cg04338025
chr2	237123571	237123819	249	*	2	1.22963865243421e-05	0.00989580798965086	0.00178216822225858	0.00341641637552935	0.0357438133799657	0.024644741005074	AC107079.1	cg23051411;cg02260194
chr9	134164580	134165024	445	*	4	1.14484134716611e-05	0.00787308422866614	0.00972366837381952	0.00346596000755082	-0.0363995908550309	-0.0221245270919029	NA	cg03251857;cg08845533;cg16787643;cg08175928
chr4	74373799	74374572	774	*	4	6.45301584994703e-05	0.00261215270847141	0.020800256710829	0.00362451976329635	-0.0912320546774385	-0.0476388951240248	EREG	cg14197875;cg16014624;cg14531751;cg06279781
chr3	134124226	134125814	1589	*	8	4.34324330501744e-07	0.00736360624442225	0.0288089052862992	0.00362989399136811	0.0534725305482225	0.0236767986052639	RYK	cg14070204;cg18130622;cg09856367;cg03479065;cg02924943;cg04361551;cg16909408;cg07437373
chr1	156254008	156254149	142	*	3	0.000124152751665479	0.00251441084095711	0.0127141795090058	0.00366823717699756	0.0379937026491087	-0.00792979425949067	SMG5	cg16753621;cg12942329;cg00249974
chr11	1254063	1254421	359	*	3	0.000243609192632698	0.0018976618923309	0.024780610071089	0.00368958542766131	-0.0309561442262104	-0.0237548243875447	MUC5B	cg13478001;cg24537237;cg25406011
chr5	150460750	150461913	1164	*	13	3.19881695986688e-07	0.0256096980418048	0.0262184331281732	0.00369089898937028	0.0331924446424702	0.00701186714324	NA	cg08691836;cg00747384;cg00889036;cg15101292;cg18443811;cg03197524;cg17956926;cg17555714;cg00110623;cg11045814;cg12642815;cg22480558;cg22772462
chr1	26248554	26249489	936	*	5	0.000269060917300045	0.00119381892329335	0.0401123418956503	0.00375723509017921	0.0613357026673606	0.0197797273952932	CEP85	cg11750100;cg01236573;cg19497548;cg14962394;cg16464704
chr7	4838902	4839778	877	*	7	4.57521116708953e-06	0.00686841828089857	0.0181076819873561	0.00375725497261468	-0.0327664578149259	-0.0146680447049931	RADIL	cg17093684;cg02651871;cg05801627;cg27157122;cg09223513;cg22450045;cg11864079
chr4	113330694	113330748	55	*	2	0.000184782595301674	0.00289872933538996	0.00813124727392685	0.00378478733919051	-0.094286320171824	-0.0809436774433613	ANK2	cg03865266;cg02377017
chr4	174427773	174427954	182	*	2	5.4798124131626e-05	0.00612887138108006	0.00318871156429102	0.00385997778874709	0.0504826002359052	0.0322741032875214	NA	cg17089062;cg13401079
chr8	26435801	26436527	727	*	7	6.47013901952792e-07	0.00509270176620382	0.00675654691847123	0.00394787464032751	0.0246006847242334	0.00802839960197595	BNIP3L	cg20320535;cg10443954;cg04493788;cg14797610;cg03615005;cg00926238;cg03245229
chr13	103424762	103425546	785	*	4	1.10743670725799e-05	0.00363396894911333	0.0121293960275684	0.00396557575541241	0.0533973690774842	0.0163570161684904	LINC01309	cg20705908;cg19210306;cg18212591;cg06880557
chr3	37034997	37035168	172	*	6	5.15607032165466e-05	0.00733073199058842	0.0329012153922384	0.00403776390854081	0.0116145855697279	0.00553592230678091	MLH1	cg07064226;cg06108510;cg24985459;cg12790037;cg25202636;cg17621259
chr12	12870959	12871536	578	*	3	5.53008285546114e-05	0.00347060200377998	0.0115771759780891	0.00407908853380684	0.0616502298005653	0.0234345164412632	NA	cg06689961;cg19252671;cg02554391
chr14	19746900	19747134	235	*	2	0.000239701590310861	0.00282119162538131	0.0114898894671989	0.00420848250745723	0.121278034467064	0.0936551209042825	OR4N2, OR4Q3	cg01169521;cg25006509
chr8	60031620	60031832	213	*	4	3.74273999065852e-05	0.00354132525758294	0.00667446272721556	0.00427400640732169	-0.0319963388575369	0.00169786604467446	NA	cg13425044;cg11050859;cg25403152;cg24334304
chr2	86563257	86564944	1688	*	12	6.49909008828918e-07	0.00850574924010398	0.0252316893793252	0.0044800841538445	0.0392792306611838	0.00588956495043758	AC015971.1, CHMP3, RNF103-CHMP3	cg16934445;cg18946805;cg05560302;cg12367520;cg16126227;cg20176285;cg21569844;cg13497301;cg11722766;cg00494761;cg24591029;cg22717109
chr11	62314820	62314874	55	*	2	0.000426672775652295	0.00245109706952889	0.021295790514278	0.00453205455231898	0.0208752038508342	0.0154201530803098	NA	cg21038682;cg22134923
chr19	3191030	3191211	182	*	2	2.17239971249662e-05	0.020731139417408	0.00178645669185162	0.00454297930754228	-0.0638335464803092	-0.0355136843577493	NCLN	cg09462281;cg20732787
chr1	114448489	114448548	60	*	2	0.000438458367570812	0.00252423448803519	0.0208494213497908	0.00461605424463715	0.0108956687572474	0.0107788841600649	TRIM33	cg04872610;cg11169316
chr2	10219586	10219658	73	*	2	0.000263582412971586	0.00370490878567744	0.00895965843312546	0.0046629163420286	0.0152117887676379	0.0100884325270352	NA	cg02984430;cg25868769
chr2	636122	636606	485	*	2	0.000464996596098333	0.00257989543107127	0.0217858270342088	0.00475121026045301	0.103802633421675	0.0975946973822852	NA	cg22041610;cg14515364
chr11	85375851	85375937	87	*	2	9.0807403035121e-05	0.00845801247085393	0.00343143067780989	0.00475920741896803	0.0117052671766581	0.00719196330648255	DLG2	cg20727483;cg18846731
chr6	19804711	19805277	567	*	7	1.72585919688326e-05	0.00836577995371392	0.023775587633912	0.0048299212877903	0.0099093486509235	0.00513475363924847	LNC-LBCS	cg03584113;cg10073856;cg02682789;cg20492262;cg20930321;cg24636336;cg06526693
chr8	144451413	144451924	512	*	5	0.000116454038218608	0.00314619502708083	0.0348495215133573	0.0049045548521352	-0.0187882701611814	0.000584787472362266	CYHR1	cg10397774;cg13311607;cg13159388;cg11988591;cg15118665
chr14	104665702	104666047	346	*	3	0.00047928219896103	0.00175554145135497	0.0417305896834619	0.00496073976506104	-0.033861341698073	-0.0293946482316699	NA	cg02878382;cg02104049;cg26076119
chr10	102759192	102759759	568	*	4	1.56289799598189e-05	0.0130335593448507	0.013923903113802	0.00501024000168366	0.0201567018674227	0.00821511296184768	WBP1L	cg11766011;cg21347286;cg06822657;cg15872922
chr11	18609698	18610440	743	*	6	1.88197563183363e-05	0.00287266296862115	0.0382622080111391	0.00509528414443413	0.0201229116414644	0.00549931447227732	SPTY2D1OS, SPTY2D1	cg04432742;cg12626085;cg24609530;cg26410557;cg05578937;cg05283834
chr2	97203428	97203589	162	*	3	0.000186110930183378	0.00352212779925375	0.0112122732752228	0.0051345425497865	0.0146347707832201	0.00553322088039118	ANKRD36	cg02425365;cg11835668;cg16825635
chr9	98980747	98981500	754	*	3	6.1538174446567e-05	0.00458384953177728	0.00774964420316543	0.00520577793350772	0.0428885250479102	0.0268490381366931	COL15A1	cg27172806;cg19633863;cg21167269
chr10	102469294	102469948	655	*	3	4.48542259632434e-07	0.0190103390356957	0.00218086434557501	0.00520833590346969	0.0358790413591022	0.0146928273463038	MFSD13A, ACTR1A	cg24053165;cg18960469;cg06839631
chr7	75701033	75701759	727	*	3	0.000210567521122721	0.00257790903145229	0.0265283023981747	0.00522071294244978	-0.0570093446012908	-0.0236724079361921	HIP1	cg07506698;cg03032620;cg25715949
chr19	16394499	16394774	276	*	4	2.90420573371474e-05	0.0440552249744625	0.0108792439667192	0.00531094745932388	0.0163115106166369	0.00761365088769588	EPS15L1	cg24361291;cg11762018;cg22732101;cg21865533
chr5	176024650	176024970	321	*	2	8.78451005242034e-06	0.0439696502086024	0.00165192643763772	0.00531148024681611	0.0809166015535144	0.0462180152198672	THOC3	cg11056569;cg05017829
chr10	103986124	103986268	145	*	4	4.09557511996055e-05	0.0169405013176009	0.00712282510493774	0.00539316131003238	0.00985422178632967	0.00331697617416851	SLK	cg15724773;cg13447927;cg05391011;cg18288462
chr19	45412599	45412647	49	*	2	0.000482869631848985	0.0033935073861718	0.0166021741702618	0.00545350045935146	0.0233319006873861	0.0220105756749998	ERCC1	cg18799241;cg21879725
chr9	98273349	98274853	1505	*	3	9.01024636812186e-08	0.0297885599600853	0.00128697076628586	0.00555167313626792	0.0571906814999369	0.019363239796165	NA	cg14248188;cg07115975;cg13754720
chr1	35734604	35735167	564	*	4	5.2088223623706e-05	0.00501149569022712	0.00766115345542367	0.0055795800511057	0.0196763840685609	0.00994640762560386	CLSPN	cg05810096;cg17102089;cg17520176;cg08269986
chr13	95248638	95249503	866	*	8	4.07084623779065e-05	0.0120075762030353	0.0379607904718485	0.0056117477719281	0.0482627645874761	0.0147483027130941	ABCC4	cg24974435;cg21665930;cg26620472;cg22605348;cg25423563;cg04206742;cg25582669;cg06361072
chr11	61520084	61520484	401	*	3	7.24578359443227e-05	0.01046531338641	0.0076098693033393	0.00576353195478395	0.0376192411204115	0.0138711841023657	SYT7	cg25018062;cg18369257;cg16763654
chr19	3028220	3028786	567	*	2	2.67022031789094e-05	0.01114643806661	0.00382162610976829	0.00581432767423522	0.0782288752669241	0.0404712080137125	TLE2	cg08350509;cg22271212
chr14	105860954	105861260	307	*	3	5.43490871833096e-05	0.00856942413330942	0.00437892263836304	0.00595918786913167	-0.0341106955607919	-0.0184155576814522	NA	cg19769147;cg00832329;cg02970735
chr21	36262100	36262239	140	*	4	0.000375175025977162	0.00299267485435935	0.0472329317991298	0.00607576458785494	0.0124199324754509	0.0103467845957962	DOP1B	cg02635869;cg01337293;cg23191157;cg13521940
chr22	22011436	22012035	600	*	4	1.06639601268257e-05	0.0738590332941675	0.00507317203283698	0.00613401105953404	0.067431445233536	0.0241224261592804	PRAMENP	cg26280349;cg20987029;cg00115040;cg27510503
chr22	17602465	17602681	217	*	4	0.000320284620416649	0.00307282404081899	0.0347200537270319	0.00617554557760355	0.0152269494028567	0.0112234716696253	ATP6V1E1	cg24747907;cg12441967;cg06561329;cg18137704
chr17	75475231	75475973	743	*	2	0.000157539240510205	0.0049454524540915	0.0114030381972816	0.00626198503841454	-0.0427950874326449	-0.0298976529419125	TMEM94	cg11253820;cg26415789
chr13	49821938	49822056	119	*	5	0.000391051423900999	0.0023346540127128	0.0573438217125027	0.00646964799536135	0.00837165000950687	0.00637789061761661	NA	cg21483842;cg20136959;cg08590994;cg17226947;cg23028693
chr18	74533858	74533923	66	*	2	0.000781903297094638	0.00356157115246748	0.0268697060092052	0.0065036217749592	0.00912689253415713	0.00782615953155873	NA	cg03424899;cg14897791
chr7	129709803	129710309	507	*	7	0.000109616601025183	0.0122180878256846	0.0728095445317905	0.00651907176704289	0.0158252264049069	0.00819612908287726	NRF1	cg05743278;cg09468231;cg23522817;cg07568298;cg18173908;cg18570997;cg13360404
chr7	155260310	155261984	1675	*	9	6.09226039655266e-05	0.00218570067989365	0.075545630203836	0.00670402930859843	0.0235245176784517	0.0116881633112865	NA	cg02892388;cg01914621;cg03631864;cg07870999;cg01455568;cg13102822;cg21254450;cg07129924;cg02652998
chr13	115058010	115058943	934	*	2	0.00355016218123443	0.00364640975045946	0.0287947188369994	0.00674705854309533	-0.0399129299651209	-0.0311073769644	NA	cg14284805;cg23646468
chr5	135528862	135529232	371	*	4	0.000526482212479769	0.00276290192877122	0.0526698460376891	0.00688468835114096	0.0112438748243312	0.00753773626160619	NA	cg02124514;cg18433402;cg05956126;cg11620475
chr6	166422182	166422741	560	*	5	0.00012049856050557	0.0033372079905201	0.0191545145448125	0.00689768433803156	0.0656359026356767	0.0187327599142544	RPS6KA2	cg05571970;cg17864046;cg23657299;cg03177042;cg20813996
chr20	35374068	35374581	514	*	3	0.000111582870209043	0.0118634743205227	0.0199113777268317	0.00690049363193741	0.015011116878286	0.00935523763635089	UQCC1	cg17675882;cg02844985;cg01427976
chr8	146051181	146051969	789	*	4	0.000601753132260141	0.00188315353463936	0.062381433987971	0.00693435527711964	0.0850035080773114	0.04963524385472	NA	cg16823945;cg16901014;cg01319235;cg23761161
chr15	65197883	65198005	123	*	4	0.000572513824870602	0.00244605426975439	0.051987401060602	0.00705627475554477	0.0143977461762771	0.00857542544603927	CILP	cg03051384;cg01287936;cg06302690;cg00152322
chr13	43148278	43148935	658	*	6	4.1369809427678e-05	0.0045226452057401	0.0190878573537434	0.00709801936605364	0.0309064454338732	0.0111085686799623	NA	cg24287239;cg04536296;cg18546689;cg06452665;cg13975523;cg26224671
chr12	54813402	54813590	189	*	3	0.000666109872782368	0.00368535473255077	0.0313689682973171	0.00768284769737516	0.0207737788731296	0.0126436856187477	NA	cg16699281;cg17172595;cg01011118
chr14	50778273	50778592	320	*	3	4.0119925550902e-05	0.019612041173024	0.00311458623663162	0.00800753171233637	0.0303746281826669	0.0115274142522708	NIN	cg10061865;cg04800684;cg21203438
chr4	185214632	185214840	209	*	2	0.00110980735059247	0.00444260126500913	0.0309535466169526	0.00805882845794837	-0.0629383379071848	-0.00648325265251462	SNX25	cg15215519;cg21832802
chr15	38364478	38365138	661	*	5	0.000330364835880733	0.00716619043876113	0.0469748900595408	0.00808140674717945	0.0441332996408498	0.0134022700520358	NA	cg25902349;cg20636912;cg01837969;cg03874870;cg09813219
chr7	5468681	5468734	54	*	2	0.000962653208055861	0.0052733786970153	0.0210336351142134	0.00820245879216249	0.0135709479520037	0.00965458065647425	FBXL18	cg17261932;cg14145128
chr2	209198208	209198437	230	*	2	0.000192381865303199	0.0156509680278864	0.00523463911284241	0.00826665410474848	-0.107106706187687	-0.059539741838982	NA	cg08621874;cg00273392
chr5	1644520	1644542	23	*	2	0.000982696599666419	0.00541625530670919	0.0208737638798882	0.00834592661167818	0.0671738110127688	0.0485175441722525	AC026412.4	cg03265642;cg14565270
chr6	170396327	170396910	584	*	2	6.04352770074751e-05	0.0158114741124247	0.00532779455098582	0.00839573746157872	-0.0254499977855447	-0.0084641147326022	FAM120B	cg10815835;cg24842998
chr7	97580169	97580242	74	*	2	0.000617756719353776	0.00828606541060782	0.0105438811745363	0.00848986292056606	0.061169256068353	0.0608927112175312	NA	cg24861585;cg12623456
chr12	49388987	49389372	386	*	2	0.00128785365711109	0.00485213619037391	0.0325348041366634	0.00876253172746256	0.0351050008629587	0.0213406121199395	SPATS2	cg20260607;cg07810168
chr9	139939792	139939926	135	*	2	0.000116777258043133	0.0503312603481678	0.00306420445365034	0.0088242158488828	0.0374993159700784	0.0184500206348996	NA	cg26581729;cg14190761
chr9	140075223	140075291	69	*	2	0.00128733011912153	0.00548217090742164	0.0276106684682738	0.00920504942052289	-0.0208617539413018	-0.0147082882293472	NA	cg13667160;cg03231329
chr1	46268711	46268749	39	*	2	0.00137773645943028	0.00514745093348057	0.0328933686151304	0.00921182575108668	0.0144920385703286	0.0126977793155388	RAD54L, LRRC41	cg22584892;cg10732950
chr6	27145027	27145923	897	*	5	5.60285325803414e-05	0.0166607383071543	0.0247285369937064	0.00948574922769966	0.0212439038541207	0.00741919389110943	NA	cg21251452;cg22249390;cg01161889;cg18640956;cg07821305
chr19	5212165	5212310	146	*	2	0.00137037324112406	0.00572626982377154	0.0291754487893047	0.00967803226841223	-0.0289634382520986	-0.00998753393007503	PTPRS	cg12061285;cg25689129
chr16	2812333	2812492	160	*	3	0.000458720807964297	0.0154412471428916	0.0181125760976224	0.00973422656681972	-0.0408255833900096	-0.0225404794650309	NA	cg02756281;cg12835806;cg06810998
chr2	230580525	230580574	50	*	2	0.00112167696698645	0.00704461473421966	0.0192552035833512	0.00981321000045106	0.0196161786967292	0.0170956307990985	NA	cg23635168;cg04166544
